type_id,group_id,type_name,group_name,category_id,category_name
40323,1950,Thalia Valimor Legacy SKIN,Permanent SKIN,91,SKINs
40324,1950,Magus Valimor Legacy SKIN,Permanent SKIN,91,SKINs
40325,1950,Scalpel Valklear Glory SKIN,Permanent SKIN,91,SKINs
40326,1950,Bifrost Valklear Glory SKIN,Permanent SKIN,91,SKINs
40328,257,Logistics Frigates,Spaceship Command,16,Skill
40329,1950,Nyx Quafe Serenity Only SKIN,Permanent SKIN,91,SKINs
40330,1950,Crucifier Navy Issue EoM SKIN,Permanent SKIN,91,SKINs
40331,1950,Griffin Navy Issue Wiyrkomi SKIN,Permanent SKIN,91,SKINs
40332,1950,Maulus Navy Issue Intaki Syndicate SKIN,Permanent SKIN,91,SKINs
40333,1950,Vigil Fleet Issue Justice SKIN,Permanent SKIN,91,SKINs
40334,1569,Missile Range Disruption Script,Guidance Disruption Script,8,Charge
40335,1569,Missile Precision Disruption Script,Guidance Disruption Script,8,Charge
40336,912,Missile Range Disruption Script Blueprint,Script Blueprint,9,Blueprint
40337,912,Missile Precision Disruption Script Blueprint,Script Blueprint,9,Blueprint
40338,343,Guidance Disruptor I Blueprint,Weapon Disruptor Blueprint,9,Blueprint
40339,343,Guidance Disruptor II Blueprint,Weapon Disruptor Blueprint,9,Blueprint
40340,1657,Upwell Palatine Keepstar,Citadel,65,Structure
40344,1083,Test Item,Eyewear,30,Apparel
40345,1537,Scarab I,Support Fighter,87,Fighter
40346,1537,Siren I,Support Fighter,87,Fighter
40347,1537,Dromi I,Support Fighter,87,Fighter
40348,329,25000mm Steel Plates I,Armor Plate,7,Module
40349,329,25000mm Crystalline Carbonide Restrained Plates,Armor Plate,7,Module
40350,329,25000mm Rolled Tungsten Compact Plates,Armor Plate,7,Module
40351,329,25000mm Steel Plates II,Armor Plate,7,Module
40354,38,Capital Shield Extender I,Shield Extender,7,Module
40355,38,Capital Azeotropic Restrained Shield Extender,Shield Extender,7,Module
40356,38,Capital F-S9 Regolith Compact Shield Extender,Shield Extender,7,Module
40357,38,Capital Shield Extender II,Shield Extender,7,Module
40358,1652,Equite I,Light Fighter,87,Fighter
40359,1652,Locust I,Light Fighter,87,Fighter
40360,1652,Satyr I,Light Fighter,87,Fighter
40361,1652,Gram I,Light Fighter,87,Fighter
40362,1653,Ametat I,Heavy Fighter,87,Fighter
40363,1653,Termite I,Heavy Fighter,87,Fighter
40364,1653,Antaeus I,Heavy Fighter,87,Fighter
40365,1653,Gungnir I,Heavy Fighter,87,Fighter
40366,1950,Maulus Navy Issue Intaki Syndicate Serenity Only SKIN,Permanent SKIN,91,SKINs
40367,1952,Maulus Navy Issue Intaki Syndicate Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40368,1953,Maulus Navy Issue Intaki Syndicate Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40369,1954,Maulus Navy Issue Intaki Syndicate Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40370,1955,Maulus Navy Issue Intaki Syndicate Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40371,1950,Griffin Navy Issue Wiyrkomi Serenity Only SKIN,Permanent SKIN,91,SKINs
40372,1952,Griffin Navy Issue Wiyrkomi Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40373,1953,Griffin Navy Issue Wiyrkomi Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40374,1954,Griffin Navy Issue Wiyrkomi Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40375,1955,Griffin Navy Issue Wiyrkomi Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40376,1950,Vigil Fleet Issue Justice Serenity Only SKIN,Permanent SKIN,91,SKINs
40377,1952,Vigil Fleet Issue Justice Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40378,1953,Vigil Fleet Issue Justice Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40379,1954,Vigil Fleet Issue Justice Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40380,1955,Vigil Fleet Issue Justice Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40381,1950,Crucifier Navy Issue EoM Serenity Only SKIN,Permanent SKIN,91,SKINs
40382,1952,Crucifier Navy Issue EoM Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40383,1953,Crucifier Navy Issue EoM Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40384,1954,Crucifier Navy Issue EoM Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40385,1955,Crucifier Navy Issue EoM Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40386,1950,Deacon Raata Sunset Serenity Only SKIN,Permanent SKIN,91,SKINs
40387,1952,Deacon Raata Sunset Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40388,1953,Deacon Raata Sunset Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40389,1954,Deacon Raata Sunset Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40390,1955,Deacon Raata Sunset Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40391,1950,Pontifex Raata Sunset Serenity Only SKIN,Permanent SKIN,91,SKINs
40392,1952,Pontifex Raata Sunset Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40393,1953,Pontifex Raata Sunset Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40394,1954,Pontifex Raata Sunset Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40395,1955,Pontifex Raata Sunset Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40396,1950,Kirin Blue Tiger Serenity Only SKIN,Permanent SKIN,91,SKINs
40397,1952,Kirin Blue Tiger Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40398,1953,Kirin Blue Tiger Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40399,1954,Kirin Blue Tiger Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40400,1955,Kirin Blue Tiger Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40401,1950,Stork Blue Tiger Serenity Only SKIN,Permanent SKIN,91,SKINs
40402,1952,Stork Blue Tiger Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40403,1953,Stork Blue Tiger Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40404,1954,Stork Blue Tiger Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40405,1955,Stork Blue Tiger Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40406,1950,Thalia Valimor Legacy Serenity Only SKIN,Permanent SKIN,91,SKINs
40407,1952,Thalia Valimor Legacy Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40408,1953,Thalia Valimor Legacy Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40409,1954,Thalia Valimor Legacy Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40410,1955,Thalia Valimor Legacy Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40411,1950,Magus Valimor Legacy Serenity Only SKIN,Permanent SKIN,91,SKINs
40412,1952,Magus Valimor Legacy Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40413,1953,Magus Valimor Legacy Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40414,1954,Magus Valimor Legacy Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40415,1955,Magus Valimor Legacy Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40416,1950,Scalpel Valklear Glory Serenity Only SKIN,Permanent SKIN,91,SKINs
40417,1952,Scalpel Valklear Glory Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40418,1953,Scalpel Valklear Glory Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40419,1954,Scalpel Valklear Glory Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40420,1955,Scalpel Valklear Glory Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40421,1950,Bifrost Valklear Glory Serenity Only SKIN,Permanent SKIN,91,SKINs
40422,1952,Bifrost Valklear Glory Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40423,1953,Bifrost Valklear Glory Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40424,1954,Bifrost Valklear Glory Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40425,1955,Bifrost Valklear Glory Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40426,1950,Garmur Waschi Uprising 'Combat' Serenity Only SKIN,Permanent SKIN,91,SKINs
40427,1952,Garmur Waschi Uprising 'Combat' Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40428,1953,Garmur Waschi Uprising 'Combat' Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40429,1954,Garmur Waschi Uprising 'Combat' Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40430,1955,Garmur Waschi Uprising 'Combat' Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40431,1950,Orthrus Waschi Uprising 'Combat' Serenity Only SKIN,Permanent SKIN,91,SKINs
40432,1952,Orthrus Waschi Uprising 'Combat' Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40433,1953,Orthrus Waschi Uprising 'Combat' Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40434,1954,Orthrus Waschi Uprising 'Combat' Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40435,1955,Orthrus Waschi Uprising 'Combat' Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40436,1950,Barghest Waschi Uprising 'Combat' Serenity Only SKIN,Permanent SKIN,91,SKINs
40437,1952,Barghest Waschi Uprising 'Combat' Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40438,1953,Barghest Waschi Uprising 'Combat' Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40439,1954,Barghest Waschi Uprising 'Combat' Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40440,1955,Barghest Waschi Uprising 'Combat' Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40441,1950,Garmur Waschi Uprising 'Parade' Serenity Only SKIN,Permanent SKIN,91,SKINs
40442,1952,Garmur Waschi Uprising 'Parade' Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40443,1953,Garmur Waschi Uprising 'Parade' Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40444,1954,Garmur Waschi Uprising 'Parade' Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40445,1955,Garmur Waschi Uprising 'Parade' Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40446,1950,Orthrus Waschi Uprising 'Parade' Serenity Only SKIN,Permanent SKIN,91,SKINs
40447,1952,Orthrus Waschi Uprising 'Parade' Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40448,1953,Orthrus Waschi Uprising 'Parade' Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40449,1954,Orthrus Waschi Uprising 'Parade' Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40450,1955,Orthrus Waschi Uprising 'Parade' Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40451,1950,Barghest Waschi Uprising 'Parade' Serenity Only SKIN,Permanent SKIN,91,SKINs
40452,1952,Barghest Waschi Uprising 'Parade' Serenity Only SKIN (7 Days),7-Day SKIN,91,SKINs
40453,1953,Barghest Waschi Uprising 'Parade' Serenity Only SKIN (30 Days),30-Day SKIN,91,SKINs
40454,1954,Barghest Waschi Uprising 'Parade' Serenity Only SKIN (90 Days),90-Day SKIN,91,SKINs
40455,1955,Barghest Waschi Uprising 'Parade' Serenity Only SKIN (365 Days),1-Year SKIN,91,SKINs
40456,314,Research Component,Miscellaneous,17,Commodity
40457,1088,Women's Sisters of EVE Analysis Coat,Outer,30,Apparel
40458,1088,Women's Biosecurity Response Team Coat,Outer,30,Apparel
40459,1088,LabCoatF01_Green.type,Outer,30,Apparel
40460,1088,Women's Virtuality Biotechnician Coat,Outer,30,Apparel
40461,1088,Men's Sisters of EVE Analysis Coat,Outer,30,Apparel
40462,1088,Men's Biosecurity Response Team Coat,Outer,30,Apparel
40463,1088,LabCoatM01_Green.type,Outer,30,Apparel
40464,1088,Men's Virtuality Biotechnician Coat,Outer,30,Apparel
40466,226,Astrahus Construction,Large Collidable Object,2,Celestial
40467,1950,Breacher Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40468,1950,Burst Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40469,1950,Probe Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40470,1950,Rifter Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40471,1950,Slasher Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40472,1950,Vigil Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40473,1950,Jaguar Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40474,1950,Wolf Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40475,1950,Cheetah Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40476,1950,Hound Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40477,1950,Hyena Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40478,1950,Claw Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40479,1950,Stiletto Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40480,1950,Talwar Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40481,1950,Thrasher Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40482,1950,Sabre Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40484,1950,Bellicose Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40485,1950,Rupture Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40486,1950,Scythe Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40487,1950,Stabber Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40488,1950,Muninn Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40489,1950,Vagabond Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40490,1950,Broadsword Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40491,1950,Scimitar Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40492,1950,Huginn Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40493,1950,Rapier Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40495,1950,Cyclone Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40496,1950,Hurricane Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40497,1950,Tornado Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40498,1950,Claymore Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40499,1950,Sleipnir Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40500,1950,Maelstrom Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40501,1950,Tempest Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40502,1950,Typhoon Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40503,1950,Panther Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40504,1950,Vargur Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40505,1950,Naglfar Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40506,1950,Nidhoggur Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40507,1950,Hel Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40508,1950,Ragnarok Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40509,1950,Hoarder Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40510,1950,Mammoth Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40511,1950,Wreathe Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40512,1950,Prowler Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40513,1950,Mastodon Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40514,1950,Fenrir Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40515,1950,Nomad Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40516,1950,Scalpel Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40517,1950,Bifrost Tronhadar Ink SKIN,Permanent SKIN,91,SKINs
40519,1301,Skill Extractor,Services,5,Accessories
40520,1739,Large Skill Injector,Skill Injectors,5,Accessories
40521,1462,Upwell Palatine Keepstar Blueprint,Structure Blueprints,9,Blueprint
40522,1088,Men's 'Mirelle' Upwell Executive Coat,Outer,30,Apparel
40523,1088,Women's 'Mirelle' Upwell Executive Coat,Outer,30,Apparel
40524,1090,Men's 'Mirelle' Pants (Upwell),Bottoms,30,Apparel
40525,1090,Women's 'Mirelle' Pants (Upwell),Bottoms,30,Apparel
40526,1089,Men's 'Mirelle' T-Shirt (Upwell),Tops,30,Apparel
40527,1089,Women's 'Mirelle' T-Shirt (Upwell),Tops,30,Apparel
40531,226,Sisters of EVE Stratios,Large Collidable Object,2,Celestial
40532,226,Sisters of EVE Astero,Large Collidable Object,2,Celestial
40533,226,Sisters of EVE Nestor,Large Collidable Object,2,Celestial
40535,257,Amarr Force Auxiliary,Spaceship Command,16,Skill
40536,257,Caldari Force Auxiliary,Spaceship Command,16,Skill
40537,257,Gallente Force Auxiliary,Spaceship Command,16,Skill
40538,257,Minmatar Force Auxiliary,Spaceship Command,16,Skill
40541,1314,Jovian DNA Strand,Unknown Components,17,Commodity
40542,952,Sisters of EVE Cold Storage Unit,Mission Container,11,Entity
40548,314,Medium 'Astrahus' Citadel BPC Token,Miscellaneous,17,Commodity
40549,314,Large 'Fortizar' Citadel BPC Token,Miscellaneous,17,Commodity
40550,226,Commercial Billboard,Large Collidable Object,2,Celestial
40552,1652,Equite II,Light Fighter,87,Fighter
40553,1652,Gram II,Light Fighter,87,Fighter
40554,1652,Locust II,Light Fighter,87,Fighter
40555,1652,Satyr II,Light Fighter,87,Fighter
40556,1652,Templar II,Light Fighter,87,Fighter
40557,1652,Dragonfly II,Light Fighter,87,Fighter
40558,1652,Firbolg II,Light Fighter,87,Fighter
40559,1652,Einherji II,Light Fighter,87,Fighter
40560,1653,Ametat II,Heavy Fighter,87,Fighter
40561,1653,Malleus II,Heavy Fighter,87,Fighter
40562,1653,Antaeus II,Heavy Fighter,87,Fighter
40563,1653,Cyclops II,Heavy Fighter,87,Fighter
40564,1653,Gungnir II,Heavy Fighter,87,Fighter
40565,1653,Tyrfing II,Heavy Fighter,87,Fighter
40566,1653,Termite II,Heavy Fighter,87,Fighter
40567,1653,Mantis II,Heavy Fighter,87,Fighter
40568,1537,Cenobite II,Support Fighter,87,Fighter
40569,1537,Scarab II,Support Fighter,87,Fighter
40570,1537,Siren II,Support Fighter,87,Fighter
40571,1537,Dromi II,Support Fighter,87,Fighter
40572,273,Light Fighters,Drones,16,Skill
40573,273,Support Fighters,Drones,16,Skill
40574,818,Tom's Shuttle,Mission Generic Frigates,11,Entity
40576,226,Theology Council Listening Post,Large Collidable Object,2,Celestial
40579,1950,Bantam Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40580,1950,Condor Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40581,1950,Griffin Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40582,1950,Heron Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40583,1950,Kestrel Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40584,1950,Merlin Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40585,1950,Harpy Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40586,1950,Hawk Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40587,1950,Buzzard Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40588,1950,Manticore Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40589,1950,Kitsune Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40590,1950,Crow Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40591,1950,Raptor Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40592,1950,Kirin Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40593,1950,Corax Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40594,1950,Cormorant Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40595,1950,Stork Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40596,1950,Flycatcher Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40597,1950,Blackbird Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40598,1950,Caracal Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40599,1950,Moa Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40600,1950,Osprey Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40601,1950,Cerberus Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40602,1950,Eagle Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40603,1950,Onyx Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40604,1950,Basilisk Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40605,1950,Falcon Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40606,1950,Rook Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40607,1950,Drake Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40608,1950,Ferox Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40609,1950,Naga Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40610,1950,Nighthawk Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40611,1950,Vulture Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40612,1950,Raven Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40613,1950,Rokh Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40614,1950,Scorpion Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40615,1950,Widow Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40616,1950,Golem Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40617,1950,Phoenix Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40618,1950,Chimera Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40619,1950,Wyvern Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40620,1950,Leviathan Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40621,1950,Badger Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40622,1950,Tayra Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40623,1950,Crane Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40624,1950,Bustard Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40625,1950,Charon Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40626,1950,Rhea Matigu Seabeast SKIN,Permanent SKIN,91,SKINs
40631,588,'Holy Destiny' Electromagnetic Lance,Super Weapon,7,Module
40632,588,'Divine Harvest' Electromagnetic Reaper,Super Weapon,7,Module
40633,588,Bosonic Field Generator,Super Weapon,7,Module
40634,588,Gravitational Transportation Field Oscillator,Super Weapon,7,Module
40635,842,Stasis Webification Burst Projector,Burst Projectors,7,Module
40636,842,Energy Neutralization Burst Projector,Burst Projectors,7,Module
40637,1690,Shadow Serpentis Titan,Asteroid Serpentis Titan,11,Entity
40639,186,Amarr Force Auxiliary Wreck,Wreck,2,Celestial
40640,186,Caldari Force Auxiliary Wreck,Wreck,2,Celestial
40641,186,Gallente Force Auxiliary Wreck,Wreck,2,Celestial
40642,186,Minmatar Force Auxiliary Wreck,Wreck,2,Celestial
40644,186,Astrahus Wreck,Wreck,2,Celestial
40645,186,Fortizar Wreck,Wreck,2,Celestial
40646,186,Keepstar Wreck,Wreck,2,Celestial
40647,186,Upwell Palatine Keepstar Wreck,Wreck,2,Celestial
40656,1194,CSM 11 Electee Archive Script,Special Edition Commodities,63,Special Edition Assets
40659,71,Capital Energy Neutralizer I,Energy Neutralizer,7,Module
40660,71,Capital Gremlin Compact Energy Neutralizer,Energy Neutralizer,7,Module
40661,71,Capital Infectious Scoped Energy Neutralizer,Energy Neutralizer,7,Module
40662,71,Capital Energy Neutralizer II,Energy Neutralizer,7,Module
40663,71,True Sansha Capital Energy Neutralizer,Energy Neutralizer,7,Module
40664,71,Dark Blood Capital Energy Neutralizer,Energy Neutralizer,7,Module
40665,68,Capital Energy Nosferatu I,Energy Nosferatu,7,Module
40666,68,Capital Ghoul Compact Energy Nosferatu,Energy Nosferatu,7,Module
40667,68,Capital Knave Scoped Energy Nosferatu,Energy Nosferatu,7,Module
40668,68,Capital Energy Nosferatu II,Energy Nosferatu,7,Module
40669,68,True Sansha Capital Energy Nosferatu,Energy Nosferatu,7,Module
40670,68,Dark Blood Capital Energy Nosferatu,Energy Nosferatu,7,Module
40671,1688,True Sansha's Supercarrier,Asteroid Sansha's Nation Supercarrier,11,Entity
40672,151,Capital Energy Neutralizer I Blueprint,Energy Neutralizer Blueprint,9,Blueprint
40673,151,Capital Gremlin Compact Energy Neutralizer Blueprint,Energy Neutralizer Blueprint,9,Blueprint
40674,151,Capital Infectious Scoped Energy Neutralizer Blueprint,Energy Neutralizer Blueprint,9,Blueprint
40675,151,Capital Energy Neutralizer II Blueprint,Energy Neutralizer Blueprint,9,Blueprint
40676,151,True Sansha Capital Energy Neutralizer Blueprint,Energy Neutralizer Blueprint,9,Blueprint
40677,151,Dark Blood Capital Energy Neutralizer Blueprint,Energy Neutralizer Blueprint,9,Blueprint
